"Source","Target","Weight"
"GenderStudiess","antifeministwarrior",4
"GenderStudiess","antifemprensa",33
"GenderStudiess","ariasmoraricardo",1
"GenderStudiess","bethelinforma",2
"GenderStudiess","boletinelrenova",12
"GenderStudiess","comandoprovida",3
"GenderStudiess","elnodoco",1
"GenderStudiess","elotroecuador",1
"GenderStudiess","enfoquedeigualdadac",1
"GenderStudiess","geneprovidalatino",79
"GenderStudiess","hispanolibertario",74
"GenderStudiess","https://www.facebook.com/102879711180246",3
"GenderStudiess","https://www.facebook.com/204948956232627",7
"GenderStudiess","jonathansilvacjl",15
"GenderStudiess","libertariolatam",29
"GenderStudiess","mamelafiallo",1
"GenderStudiess","nadiemenoscentroamerica",87
"GenderStudiess","nazercol",22
"GenderStudiess","politologosantifeministas",13
"GenderStudiess","prolifeworldLantam",7
"GenderStudiess","provida.de.por.vida",1
"GenderStudiess","sv.vida",7
"GenderStudiess","unidadprovida",1
"GenderStudiess","untioblancohetero",1
"IdeologiaDeGeneroNoVa.TV","193992174674092",6
"JovenesProVidaMexico","100671468223243",12
"JovenesProVidaMexico","102040844611113",1
"JovenesProVidaMexico","102259164533500",1
"JovenesProVidaMexico","103061501098479",1
"JovenesProVidaMexico","106732154198444",1
"JovenesProVidaMexico","107136031024264",1
"JovenesProVidaMexico","109050217132791",5
"JovenesProVidaMexico","109790280641198",1
"JovenesProVidaMexico","114431239970616",2
"JovenesProVidaMexico","1412120988867630",2
"JovenesProVidaMexico","1572729122955195",2
"JovenesProVidaMexico","182281595169685",1
"JovenesProVidaMexico","2002763033343639",3
"JovenesProVidaMexico","261460981135418",1
"JovenesProVidaMexico","2719228498104953",2
"JovenesProVidaMexico","292145888182965",1
"JovenesProVidaMexico","313750051980863",2
"JovenesProVidaMexico","40DiasPorLaVidaInternacional",2
"JovenesProVidaMexico","40diasporlavida.iztapalapa",1
"JovenesProVidaMexico","40diasporlavidamexico",1
"JovenesProVidaMexico","416015245595973",1
"JovenesProVidaMexico","534607877047659",3
"JovenesProVidaMexico","536429946801038",1
"JovenesProVidaMexico","CarlosRamOficial",50
"JovenesProVidaMexico","ConParticipacion",2
"JovenesProVidaMexico","ConservadorCristiano",7
"JovenesProVidaMexico","Cristerofiat",1
"JovenesProVidaMexico","EduardoVerastegui",8
"JovenesProVidaMexico","ElSuperCerdito",3
"JovenesProVidaMexico","ElsaaMendezb",9
"JovenesProVidaMexico","FlavioEsencialista",1
"JovenesProVidaMexico","FrenteCeleste",1
"JovenesProVidaMexico","FrenteNacionalPorLaFamiliaOficial",1
"JovenesProVidaMexico","FrenteNacionalPorLaFamiliaVeracruz",1
"JovenesProVidaMexico","GPMorenaGto",1
"JovenesProVidaMexico","GenderStudiess",1
"JovenesProVidaMexico","JUVI.AC",9
"JovenesProVidaMexico","JoanneRodriguezVeve",1
"JovenesProVidaMexico","JoaquinLopezDoriga",1
"JovenesProVidaMexico","JovenProvidaMx",7
"JovenesProVidaMexico","LibertarioAlex",1
"JovenesProVidaMexico","MNSurDeSonora",1
"JovenesProVidaMexico","MareaVerdeMx",1
"JovenesProVidaMexico","MovimientoCelesteMX",3
"JovenesProVidaMexico","MovimientoPorLosDerechosDelHombre",2
"JovenesProVidaMexico","Neobatallonprovida",1
"JovenesProVidaMexico","PasosVidaMich",1
"JovenesProVidaMexico","TabernaDeMoePaginaSimpson",1
"JovenesProVidaMexico","VictorPacillasOficial",1
"JovenesProVidaMexico","antifeminista123456",1
"JovenesProVidaMexico","contraigcr",1
"JovenesProVidaMexico","derechalatinoamericana",1
"JovenesProVidaMexico","eprovida",1
"JovenesProVidaMexico","events",1
"JovenesProVidaMexico","fnf.ags",1
"JovenesProVidaMexico","fundacionchooselife",1
"JovenesProVidaMexico","geneprovidalatino",19
"JovenesProVidaMexico","hombresgeneroydebatecritico",1
"JovenesProVidaMexico","jjorqueraa",1
"JovenesProVidaMexico","juliocesargomez.catolico",1
"JovenesProVidaMexico","lillytellezg",1
"JovenesProVidaMexico","lu.palavecino",2
"JovenesProVidaMexico","nadiemenoscentroamerica",14
"JovenesProVidaMexico","padreomarbuenaventura",1
"JovenesProVidaMexico","partidocelesteprovida",2
"JovenesProVidaMexico","politicamentediestros",1
"JovenesProVidaMexico","politologosantifeministas",4
"JovenesProVidaMexico","proyectoalexia",1
"JovenesProVidaMexico","saracastellanosg12",1
"JovenesProVidaMexico","urielesqueda4",2
"LaFilosofiaRedPill","100063538894044",1
"LaFilosofiaRedPill","100464671327373",1
"LaFilosofiaRedPill","100724721320472",1
"LaFilosofiaRedPill","100CapacidadCerebral",1
"LaFilosofiaRedPill","101446914703720",2
"LaFilosofiaRedPill","102666038058216",1
"LaFilosofiaRedPill","102879711180246",1
"LaFilosofiaRedPill","104649224289542",9
"LaFilosofiaRedPill","104839987670616",11
"LaFilosofiaRedPill","105025290878953",1
"LaFilosofiaRedPill","105212080894055",1
"LaFilosofiaRedPill","106998605092657",21
"LaFilosofiaRedPill","107305831161342",2
"LaFilosofiaRedPill","107955497733702",3
"LaFilosofiaRedPill","109050217132791",1
"LaFilosofiaRedPill","109304404106805",8
"LaFilosofiaRedPill","110072987277396",1
"LaFilosofiaRedPill","111371117299178",1
"LaFilosofiaRedPill","112075507134923",1
"LaFilosofiaRedPill","115511387301315",10
"LaFilosofiaRedPill","117582276293281",2
"LaFilosofiaRedPill","124203264770003",2
"LaFilosofiaRedPill","187235635847342",1
"LaFilosofiaRedPill","2099524530097125",1
"LaFilosofiaRedPill","210349435797794",14
"LaFilosofiaRedPill","226226161642466",19
"LaFilosofiaRedPill","2336211963321684",1
"LaFilosofiaRedPill","2393826714178727",2
"LaFilosofiaRedPill","246782472675139",1
"LaFilosofiaRedPill","279138032456590",1
"LaFilosofiaRedPill","300188858109938",1
"LaFilosofiaRedPill","309939693565023",1
"LaFilosofiaRedPill","312400319523924",1
"LaFilosofiaRedPill","345567679605947",2
"LaFilosofiaRedPill","536429946801038",24
"LaFilosofiaRedPill","885884934808298",1
"LaFilosofiaRedPill","978287902354838",3
"LaFilosofiaRedPill","AbogadosAntifem",8
"LaFilosofiaRedPill","ArdillaHiperactiva",1
"LaFilosofiaRedPill","AtlasSociety",1
"LaFilosofiaRedPill","BimagoCinico",3
"LaFilosofiaRedPill","BuenaDataOficial",1
"LaFilosofiaRedPill","CarlosRamOficial",1
"LaFilosofiaRedPill","ColectivoAntifeminista",1
"LaFilosofiaRedPill","DeOrtografia",1
"LaFilosofiaRedPill","DonPildoraRoja",13
"LaFilosofiaRedPill","ElAntifeministaBAF",1
"LaFilosofiaRedPill","ElBlogDeUnHiperactivo",17
"LaFilosofiaRedPill","ElFeminismo",1
"LaFilosofiaRedPill","ElPatriarcaDice",6
"LaFilosofiaRedPill","ElPatriarcaDice2",3
"LaFilosofiaRedPill","ElPoderDelGymOficial",2
"LaFilosofiaRedPill","FeminismoEsFascismo",5
"LaFilosofiaRedPill","HijosdePerseo",1
"LaFilosofiaRedPill","IndividuoLibre",4
"LaFilosofiaRedPill","ItsNotWhoYouAreUnderneath",2
"LaFilosofiaRedPill","LACONTRATELEVISION",2
"LaFilosofiaRedPill","LaGuiaDelVaron",6
"LaFilosofiaRedPill","LaMaquinaDelTiempo",1
"LaFilosofiaRedPill","LatinoamericaUnidaPorLaFamiliaNatural",28
"LaFilosofiaRedPill","LegionPensante",1
"LaFilosofiaRedPill","LibertadSinFeminismoMarxismoComunismo",1
"LaFilosofiaRedPill","LibertarioWorld",2
"LaFilosofiaRedPill","MasculinismoMexicoOficial",2
"LaFilosofiaRedPill","Masculinismofree",1
"LaFilosofiaRedPill","MenteMillonariaPaginaOficial",3
"LaFilosofiaRedPill","Movimientoporlosderechosdeloshombres",1
"LaFilosofiaRedPill","Mr.Masculinista",4
"LaFilosofiaRedPill","MyRinkonDMujer",1
"LaFilosofiaRedPill","PassThorOficial",1
"LaFilosofiaRedPill","PunisherPanther",1
"LaFilosofiaRedPill","Relacionfamiliar",2
"LaFilosofiaRedPill","RoxanaDuchenn",1
"LaFilosofiaRedPill","SupraColectivo",1
"LaFilosofiaRedPill","amantesdelsaber",1
"LaFilosofiaRedPill","andresvernazza.social",3
"LaFilosofiaRedPill","asocmaltratados",1
"LaFilosofiaRedPill","capitalismoparalospobres",4
"LaFilosofiaRedPill","catarsisyharakiri",1
"LaFilosofiaRedPill","emprendedorprooficial",1
"LaFilosofiaRedPill","fundaprolib",4
"LaFilosofiaRedPill","incorrecion.politica",1
"LaFilosofiaRedPill","laderechadiario",1
"LaFilosofiaRedPill","libertarioantiprogresismo",1
"LaFilosofiaRedPill","mamelafiallo",1
"LaFilosofiaRedPill","mundovaron",1
"LaFilosofiaRedPill","politicamentediestros",4
"LaFilosofiaRedPill","upsocliconos",1
"LaFilosofiaRedPill","varonesunidos4",2
"LaFilosofiaRedPill","varonesunidos5",6
"LasParejasReales","102585367941782",1
"LasParejasReales","191703894995704",1
"LasParejasReales","ColectivoUnidadPeru",4
"LasParejasReales","ElEnjambreOficial",1
"LasParejasReales","FrepapOficial",1
"LasParejasReales","GiuliCacciaArana",1
"LasParejasReales","ImagenTVNoticias",1
"LasParejasReales","LaFamiliaImporta",2
"LasParejasReales","LaOpcionV",1
"LasParejasReales","ProLifeArmyPeru",1
"LasParejasReales","PromujeryDerechosHumanos",1
"LasParejasReales","bethelinforma",1
"LasParejasReales","canalcongresoperu",1
"LasParejasReales","eprovida",1
"LasParejasReales","events",8
"LasParejasReales","farofilmsok",1
"LasParejasReales","marchaporlavidaperu",2
"LasParejasReales","vertvlatam",1
"LatinoamericaUnidaPorLaFamiliaNatural","100063538894044",1
"LatinoamericaUnidaPorLaFamiliaNatural","100464671327373",1
"LatinoamericaUnidaPorLaFamiliaNatural","100724721320472",2
"LatinoamericaUnidaPorLaFamiliaNatural","100CapacidadCerebral",2
"LatinoamericaUnidaPorLaFamiliaNatural","101437155334231",1
"LatinoamericaUnidaPorLaFamiliaNatural","101446914703720",8
"LatinoamericaUnidaPorLaFamiliaNatural","102585367941782",2
"LatinoamericaUnidaPorLaFamiliaNatural","102666038058216",3
"LatinoamericaUnidaPorLaFamiliaNatural","102721608494471",4
"LatinoamericaUnidaPorLaFamiliaNatural","102879711180246",1
"LatinoamericaUnidaPorLaFamiliaNatural","103467354353248",34
"LatinoamericaUnidaPorLaFamiliaNatural","103804554712119",1
"LatinoamericaUnidaPorLaFamiliaNatural","104649224289542",27
"LatinoamericaUnidaPorLaFamiliaNatural","104839987670616",29
"LatinoamericaUnidaPorLaFamiliaNatural","105025290878953",5
"LatinoamericaUnidaPorLaFamiliaNatural","105212080894055",1
"LatinoamericaUnidaPorLaFamiliaNatural","105583194248704",2
"LatinoamericaUnidaPorLaFamiliaNatural","106260207577459",1
"LatinoamericaUnidaPorLaFamiliaNatural","107271714503267",1
"LatinoamericaUnidaPorLaFamiliaNatural","107305831161342",2
"LatinoamericaUnidaPorLaFamiliaNatural","107711987475383",1
"LatinoamericaUnidaPorLaFamiliaNatural","107781960746301",2
"LatinoamericaUnidaPorLaFamiliaNatural","107955497733702",1
"LatinoamericaUnidaPorLaFamiliaNatural","108498064259208",1
"LatinoamericaUnidaPorLaFamiliaNatural","108705421475792",1
"LatinoamericaUnidaPorLaFamiliaNatural","109050217132791",5
"LatinoamericaUnidaPorLaFamiliaNatural","109304404106805",2
"LatinoamericaUnidaPorLaFamiliaNatural","109774917559043",3
"LatinoamericaUnidaPorLaFamiliaNatural","110072987277396",2
"LatinoamericaUnidaPorLaFamiliaNatural","110304060623727",1
"LatinoamericaUnidaPorLaFamiliaNatural","111371117299178",1
"LatinoamericaUnidaPorLaFamiliaNatural","112314383867699",1
"LatinoamericaUnidaPorLaFamiliaNatural","114431239970616",2
"LatinoamericaUnidaPorLaFamiliaNatural","115511387301315",1
"LatinoamericaUnidaPorLaFamiliaNatural","117582276293281",1
"LatinoamericaUnidaPorLaFamiliaNatural","124203264770003",3
"LatinoamericaUnidaPorLaFamiliaNatural","1426212820968753",2
"LatinoamericaUnidaPorLaFamiliaNatural","148079262564687",1
"LatinoamericaUnidaPorLaFamiliaNatural","1572729122955195",1
"LatinoamericaUnidaPorLaFamiliaNatural","1603517056566948",1
"LatinoamericaUnidaPorLaFamiliaNatural","1634392653488646",1
"LatinoamericaUnidaPorLaFamiliaNatural","187235635847342",1
"LatinoamericaUnidaPorLaFamiliaNatural","2043138005953478",1
"LatinoamericaUnidaPorLaFamiliaNatural","210349435797794",8
"LatinoamericaUnidaPorLaFamiliaNatural","2120816801481432",1
"LatinoamericaUnidaPorLaFamiliaNatural","217047142266293",2
"LatinoamericaUnidaPorLaFamiliaNatural","2238554956375626",2
"LatinoamericaUnidaPorLaFamiliaNatural","226226161642466",8
"LatinoamericaUnidaPorLaFamiliaNatural","228824567157170",1
"LatinoamericaUnidaPorLaFamiliaNatural","2336211963321684",1
"LatinoamericaUnidaPorLaFamiliaNatural","2393826714178727",2
"LatinoamericaUnidaPorLaFamiliaNatural","251801301851877",5
"LatinoamericaUnidaPorLaFamiliaNatural","261460981135418",1
"LatinoamericaUnidaPorLaFamiliaNatural","279138032456590",3
"LatinoamericaUnidaPorLaFamiliaNatural","309939693565023",3
"LatinoamericaUnidaPorLaFamiliaNatural","312400319523924",1
"LatinoamericaUnidaPorLaFamiliaNatural","313750051980863",1
"LatinoamericaUnidaPorLaFamiliaNatural","345337449969067",1
"LatinoamericaUnidaPorLaFamiliaNatural","345567679605947",12
"LatinoamericaUnidaPorLaFamiliaNatural","379599672639998",1
"LatinoamericaUnidaPorLaFamiliaNatural","382488199289222",1
"LatinoamericaUnidaPorLaFamiliaNatural","394250037819475",3
"LatinoamericaUnidaPorLaFamiliaNatural","40DiasPorLaVidaBolivia",2
"LatinoamericaUnidaPorLaFamiliaNatural","47704369362",1
"LatinoamericaUnidaPorLaFamiliaNatural","477749739276858",1
"LatinoamericaUnidaPorLaFamiliaNatural","524150875043576",1
"LatinoamericaUnidaPorLaFamiliaNatural","536429946801038",4
"LatinoamericaUnidaPorLaFamiliaNatural","647178405700149",1
"LatinoamericaUnidaPorLaFamiliaNatural","79125112926",3
"LatinoamericaUnidaPorLaFamiliaNatural","978287902354838",11
"LatinoamericaUnidaPorLaFamiliaNatural","AbogadosAntifem",29
"LatinoamericaUnidaPorLaFamiliaNatural","AlianzaNacionalDePadresDeFamilia",1
"LatinoamericaUnidaPorLaFamiliaNatural","ArdillaHiperactiva",2
"LatinoamericaUnidaPorLaFamiliaNatural","AtlasSociety",1
"LatinoamericaUnidaPorLaFamiliaNatural","BabyTenderOficial",1
"LatinoamericaUnidaPorLaFamiliaNatural","BlogDeMariana",6
"LatinoamericaUnidaPorLaFamiliaNatural","BuenaDataOficial",4
"LatinoamericaUnidaPorLaFamiliaNatural","CarloDarioG",1
"LatinoamericaUnidaPorLaFamiliaNatural","CarlosRamOficial",4
"LatinoamericaUnidaPorLaFamiliaNatural","CentroDeEstudiosLibre",2
"LatinoamericaUnidaPorLaFamiliaNatural","CertificacionProVidaCuu",1
"LatinoamericaUnidaPorLaFamiliaNatural","ChoiceFor2",1
"LatinoamericaUnidaPorLaFamiliaNatural","CochaProVida",2
"LatinoamericaUnidaPorLaFamiliaNatural","ColectivoAntifeminista",2
"LatinoamericaUnidaPorLaFamiliaNatural","ConMisHijosNoTeMetasOficial",2
"LatinoamericaUnidaPorLaFamiliaNatural","ConParticipacion",4
"LatinoamericaUnidaPorLaFamiliaNatural","ConservadorCristiano",14
"LatinoamericaUnidaPorLaFamiliaNatural","DeOrtografia",3
"LatinoamericaUnidaPorLaFamiliaNatural","DerechaMexicana",3
"LatinoamericaUnidaPorLaFamiliaNatural","DerechosDelHombrePorIgualdad",2
"LatinoamericaUnidaPorLaFamiliaNatural","DonPildoraRoja",1
"LatinoamericaUnidaPorLaFamiliaNatural","EduardoVerastegui",1
"LatinoamericaUnidaPorLaFamiliaNatural","ElAntifeministaBAF",2
"LatinoamericaUnidaPorLaFamiliaNatural","ElBlogDeUnHiperactivo",10
"LatinoamericaUnidaPorLaFamiliaNatural","ElFeminismo",6
"LatinoamericaUnidaPorLaFamiliaNatural","ElPatriarcaDice",6
"LatinoamericaUnidaPorLaFamiliaNatural","ElPatriarcaDice2",3
"LatinoamericaUnidaPorLaFamiliaNatural","ElPoderDelGymOficial",1
"LatinoamericaUnidaPorLaFamiliaNatural","EmmanuelDanann",1
"LatinoamericaUnidaPorLaFamiliaNatural","FeminismoEsFascismo",4
"LatinoamericaUnidaPorLaFamiliaNatural","HazteOir.org",1
"LatinoamericaUnidaPorLaFamiliaNatural","IndividuoLibre",1
"LatinoamericaUnidaPorLaFamiliaNatural","ItsNotWhoYouAreUnderneath",1
"LatinoamericaUnidaPorLaFamiliaNatural","LACONTRATELEVISION",22
"LatinoamericaUnidaPorLaFamiliaNatural","LAPCulturadeVida",1
"LatinoamericaUnidaPorLaFamiliaNatural","LaFilosofiaRedPill",28
"LatinoamericaUnidaPorLaFamiliaNatural","LaGuiaDelVaron",1
"LatinoamericaUnidaPorLaFamiliaNatural","LaResistencia.pe",6
"LatinoamericaUnidaPorLaFamiliaNatural","LasParejasReales",1
"LatinoamericaUnidaPorLaFamiliaNatural","LibertadSinFeminismoMarxismoComunismo",5
"LatinoamericaUnidaPorLaFamiliaNatural","LibertarioWorld",3
"LatinoamericaUnidaPorLaFamiliaNatural","LibertariosAtlantico",1
"LatinoamericaUnidaPorLaFamiliaNatural","MarchaxlaVidaArgentina",1
"LatinoamericaUnidaPorLaFamiliaNatural","MenteMillonariaPaginaOficial",2
"LatinoamericaUnidaPorLaFamiliaNatural","Miradadisidente",2
"LatinoamericaUnidaPorLaFamiliaNatural","MisesReport",1
"LatinoamericaUnidaPorLaFamiliaNatural","MovFemenino14e",5
"LatinoamericaUnidaPorLaFamiliaNatural","Movimientoporlosderechosdeloshombres",2
"LatinoamericaUnidaPorLaFamiliaNatural","Mr.Masculinista",5
"LatinoamericaUnidaPorLaFamiliaNatural","MyRinkonDMujer",1
"LatinoamericaUnidaPorLaFamiliaNatural","NadieMenos.org",52
"LatinoamericaUnidaPorLaFamiliaNatural","Nico.M.Teglio",3
"LatinoamericaUnidaPorLaFamiliaNatural","NoALaIdDeGenero",2
"LatinoamericaUnidaPorLaFamiliaNatural","OpcionesHeroicas",2
"LatinoamericaUnidaPorLaFamiliaNatural","OpinionLibreBo",5
"LatinoamericaUnidaPorLaFamiliaNatural","PasosPorlaVida",1
"LatinoamericaUnidaPorLaFamiliaNatural","PastorEniorJosue",6
"LatinoamericaUnidaPorLaFamiliaNatural","PastorWillGraham",1
"LatinoamericaUnidaPorLaFamiliaNatural","PeruDefiendeLaVerdad",1
"LatinoamericaUnidaPorLaFamiliaNatural","PoliticaParaDisidentes",10
"LatinoamericaUnidaPorLaFamiliaNatural","PrelaturaMoyobamba",1
"LatinoamericaUnidaPorLaFamiliaNatural","ProLifeArmyMx",1
"LatinoamericaUnidaPorLaFamiliaNatural","ProyectoLibertario",5
"LatinoamericaUnidaPorLaFamiliaNatural","PunisherPanther",1
"LatinoamericaUnidaPorLaFamiliaNatural","RedDePersonasAFavorDeLaVida",2
"LatinoamericaUnidaPorLaFamiliaNatural","RedProvidaSanMartin",1
"LatinoamericaUnidaPorLaFamiliaNatural","Relacionfamiliar",3
"LatinoamericaUnidaPorLaFamiliaNatural","ReporteMises",5
"LatinoamericaUnidaPorLaFamiliaNatural","RescatandoPrincipios",6
"LatinoamericaUnidaPorLaFamiliaNatural","RightToLifeUK",4
"LatinoamericaUnidaPorLaFamiliaNatural","RinconDelIgnorante",2
"LatinoamericaUnidaPorLaFamiliaNatural","RoxanaDuchenn",5
"LatinoamericaUnidaPorLaFamiliaNatural","S2VBolivia",10
"LatinoamericaUnidaPorLaFamiliaNatural","SVOpina",1
"LatinoamericaUnidaPorLaFamiliaNatural","SaveTinyHumans",5
"LatinoamericaUnidaPorLaFamiliaNatural","THEPROLIFEMOMMA",1
"LatinoamericaUnidaPorLaFamiliaNatural","TemplariosMemePub",2
"LatinoamericaUnidaPorLaFamiliaNatural","TruePensamientocritico",1
"LatinoamericaUnidaPorLaFamiliaNatural","UnionporlaFamilia",1
"LatinoamericaUnidaPorLaFamiliaNatural","VersionOriginal1.0",1
"LatinoamericaUnidaPorLaFamiliaNatural","YoAmoLaFamilia",2
